statefp,countyfp,parcels,area_m2,area_parcels,government_parcels,ownertype_known
72,067,6960,28830028.5,6960,0,0
72,069,22992,97329928.2,22992,0,0
72,071,23033,128097750.1,23033,0,0
72,073,5386,119863839.0,5386,0,0
72,075,19771,129647919.9,19771,0,0
72,077,15813,54256989.0,15813,0,0
72,079,13657,145490996.6,13657,0,0
72,081,12526,141109123.4,12526,0,0
72,083,4456,124250677.3,4456,0,0
72,085,14694,83539760.9,14694,0,0
72,087,7649,62642512.2,7649,0,0
72,089,8574,55370059.6,8574,0,0
72,091,16690,117115296.1,16690,0,0
72,093,2470,100851176.9,2470,0,0
72,095,5211,41363000.5,5211,0,0
72,097,31874,129374708.2,31874,0,0
72,099,16889,128671855.3,16889,0,0
72,101,9745,101334982.0,9745,0,0
72,103,11308,108826072.2,11308,0,0
72,105,8835,64030141.2,8835,0,0
72,107,9307,180980886.7,9307,0,0
72,109,8921,115167603.6,8921,0,0
72,111,9378,115837768.1,9378,0,0
72,113,56775,323398752.4,56775,0,0
72,115,11139,58919195.5,11139,0,0
72,117,9408,33909763.0,7582,0,0
72,119,19592,106827061.7,19592,0,0
72,121,11175,100130692.9,11175,0,0
72,123,14843,128066005.5,14843,0,0
72,125,15762,121249475.1,15762,0,0
72,127,180385,210177734.5,180385,476,864
72,129,15543,153077164.7,15543,0,0
72,131,22749,177090560.2,22749,0,0
72,133,9799,75662506.5,9799,0,0
72,135,24282,67515467.9,24282,0,0
72,137,26895,59301984.7,26895,0,0
72,139,18800,47133689.9,18800,0,0
72,141,14018,253409401.1,14018,0,0
72,143,12514,53500108.0,12514,0,0
72,145,22112,119126195.3,22112,0,0
72,147,6134,75831833.1,6134,0,0
72,149,6795,91818755.5,6795,0,0
72,151,13192,140362278.2,13192,0,0
72,153,16667,179814408.8,16667,0,0
78,010,34228,218241973.8,34228,804,29295
78,020,5678,94275215.4,5678,443,5428
78,030,24045,78109732.0,24045,1084,22137
