year,tier3,mean_minutes_per_day,label
2015,070105,0.066529,Waiting associated with shopping
2015,070201,0.048929,Comparison shopping
2015,080101,0.042638,Using paid childcare services
2015,080102,0.005987,Waiting associated w/purchasing childcare svcs
2015,080201,0.306601,Banking
2015,080202,0.057123,Using other financial services
2015,080203,0.040882,Waiting associated w/banking/financial services
2015,080301,0.053396,Using legal services
2015,080401,2.582901,Using health and care services outside the home
2015,080402,0.067846,Using in-home health and care services
2015,080403,0.382019,Waiting associated with medical services
2015,080499,0.002252,"Using medical services, n.e.c."
2015,080501,1.100091,Using personal care services
2015,080502,0.027333,Waiting associated w/personal care services
2015,080601,0.177549,Activities rel. to purchasing/selling real estate
2015,080701,0.058038,Using veterinary services
2015,080702,0.025532,Waiting associated with veterinary services
2015,089999,0.027345,"Professional and personal services, n.e.c."
2015,090101,0.036147,Using interior cleaning services
2015,090102,0.009207,Using meal preparation services
2015,090103,0.021206,Using clothing repair and cleaning services
2015,090104,0.005887,Waiting associated with using household services
2015,090199,0.000316,"Using household services, n.e.c."
2015,090201,0.271343,Using home maint/repair/decor/construction svcs
2015,090202,0.056731,Waiting associated w/ home main/repair/decor/constr
2015,090299,0.002946,"Using home maint/repair/decor/constr services, n.e.c."
2015,090301,0.051588,Using pet services
2015,090302,0.002927,Waiting associated with pet services
2015,090399,0.000288,"Using pet services, n.e.c."
2015,090401,0.012843,Using lawn and garden services
2015,090501,0.281597,Using vehicle maintenance or repair services
2015,090502,0.194000,Waiting associated with vehicle main. or repair svcs
2015,090599,0.004381,"Using vehicle maint. & repair svcs, n.e.c."
2015,099999,0.006446,"Using household services, n.e.c."
2015,100101,0.033839,Using police and fire services
2015,100102,0.041927,Using social services
2015,100103,0.037452,"Obtaining licenses & paying fines, fees, taxes"
2015,100199,0.013840,"Using government services, n.e.c."
2015,100201,0.102413,Civic obligations & participation
2015,100299,0.003057,"Civic obligations & participation, n.e.c."
2015,100381,0.045753,Waiting associated w/ using government services
2015,100383,0.052440,Waiting associated w/civic obligations & participation
2015,100401,0.001657,Security procedures rel. to govt svcs/civic obligations
2015,110101,64.033423,Eating and drinking
2015,110281,0.187369,Waiting associated w/eating & drinking
2015,120101,36.713359,Socializing and communicating with others
2015,120201,3.477374,Attending or hosting parties/receptions/ceremonies
2015,120202,0.484482,Attending meetings for personal interest (not volunteering)
2015,120299,0.031152,"Attending/hosting social events, n.e.c."
2015,120301,17.282915,"Relaxing, thinking"
2015,120302,0.420120,Tobacco and drug use
2015,120303,166.550081,Television and movies (not religious)
2015,120304,0.215578,Television (religious)
2015,120305,1.351481,Listening to the radio
2015,120306,1.977244,Listening to/playing music (not radio)
2015,120307,13.909830,Playing games
2015,120308,11.303678,Computer use for leisure (exc. Games)
2015,120309,1.507642,Arts and crafts as a hobby
2015,120310,0.018710,Collecting as a hobby
2015,120311,0.159981,"Hobbies, except arts & crafts and collecting"
2015,120312,19.449644,Reading for personal interest
2015,120313,0.486625,Writing for personal interest
2015,120399,0.157605,"Relaxing and leisure, n.e.c."
2015,120401,0.862187,Attending performing arts
2015,120402,0.354856,Attending museums
2015,120403,1.706951,Attending movies/film
2015,120404,0.151111,Attending gambling establishments
2015,120405,0.001278,Security procedures rel. to arts & entertainment
2015,120499,1.858491,"Arts and entertainment, n.e.c."
2015,120501,0.011751,Waiting assoc. w/socializing & communicating
2015,120502,0.003517,Waiting assoc. w/attending/hosting social events
2015,120503,0.002786,Waiting associated with relaxing/leisure
2015,120504,0.019075,Waiting associated with arts & entertainment
2015,130101,0.181941,Doing aerobics
2015,130102,0.119286,Playing baseball
2015,130103,0.519452,Playing basketball
2015,130104,0.486197,Biking
2015,130105,0.175883,Playing billiards
2015,130106,0.334245,Boating
2015,130107,0.637840,Bowling
2015,130108,0.052706,"Climbing, spelunking, caving"
2015,130109,0.335380,Dancing
2015,130110,0.164478,Participating in equestrian sports
2015,130112,0.841178,Fishing
2015,130113,0.257864,Playing football
2015,130114,1.043246,Golfing
2015,130115,0.056611,Doing gymnastics
2015,130116,0.309411,Hiking
2015,130117,0.015150,Playing hockey
2015,130118,0.526835,Hunting
2015,130119,0.031254,Participating in martial arts
2015,130120,0.249403,Playing racquet sports
2015,130122,0.230852,Rollerblading
2015,130124,0.814909,Running
2015,130125,0.012434,"Skiing, ice skating, snowboarding"
2015,130126,0.289205,Playing soccer
2015,130127,0.027639,Softball
2015,130128,0.739365,Using cardiovascular equipment
2015,130129,0.347229,Vehicle touring/racing
2015,130130,0.115756,Playing volleyball
2015,130131,3.361467,Walking
2015,130132,1.348654,Participating in water sports
2015,130133,1.156507,Weightlifting/strength training
2015,130134,2.459360,"Working out, unspecified"
2015,130135,0.031129,Wrestling
2015,130136,0.375903,Doing yoga
2015,130199,0.641549,Playing sports n.e.c.
2015,130202,0.205150,Watching baseball
2015,130203,0.216942,Watching basketball
2015,130207,0.028940,Watching bowling
2015,130210,0.002509,Watching equestrian sports
2015,130212,0.005244,Watching fishing
2015,130213,0.173925,Watching football
2015,130216,0.135096,Watching hockey
2015,130218,0.011599,Watching racquet sports
2015,130219,0.008263,Watching rodeo competitions
2015,130220,0.012433,Watching rollerblading
2015,130222,0.006172,Watching running
2015,130223,0.004005,"Watching skiing, ice skating, snowboarding"
2015,130224,0.075401,Watching soccer
2015,130225,0.019663,Watching softball
2015,130226,0.056180,Watching vehicle touring/racing
2015,130227,0.010197,Watching volleyball
2015,130229,0.033213,Watching water sports
2015,130232,0.004231,Watching wrestling
2015,130299,0.066822,"Attending sporting events, n.e.c."
2015,130301,0.029813,Waiting related to playing sports or exercising
2015,130302,0.010769,Waiting related to attending sporting events
2015,139999,0.013627,"Sports, exercise, & recreation, n.e.c."
2015,140101,5.177643,Attending religious services
2015,140102,2.943411,Participation in religious practices
2015,140103,0.063416,Waiting associated w/religious & spiritual activities
2015,140105,0.777582,Religious education activities
2015,149999,0.000278,"Religious and spiritual activities, n.e.c."
2015,150101,0.873818,Computer use
2015,150102,0.796208,Organizing and preparing
2015,150103,0.158667,Reading
2015,150104,0.245753,Telephone calls (except hotline counseling)
2015,150105,0.054205,Writing
2015,150106,0.299705,Fundraising
2015,150199,0.315406,"Administrative & support activities, n.e.c."
2015,150201,0.481012,"Food preparation, presentation, clean-up"
2015,150202,0.198183,Collecting & delivering clothing & other goods
2015,150203,0.342643,Providing care
2015,150204,1.086419,"Teaching, leading, counseling, mentoring"
2015,150299,0.229629,"Social service & care activities, n.e.c."
2015,150301,0.042468,"Building houses, wildlife sites, & other structures"
2015,150302,0.533502,"Indoor & outdoor maintenance, repair, & clean-up"
2015,150399,0.024546,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c."
2015,150401,0.354667,Performing
2015,150402,0.258017,Serving at volunteer events & cultural activities
2015,150501,1.099229,"Attending meetings, conferences, & training"
2015,150601,0.011550,Public health activities
2015,150602,0.006525,Public safety activities
2015,150699,0.003793,"Public health & safety activities, n.e.c."
2015,159989,1.140941,"Volunteer activities, n.e.c."
2015,160101,2.262487,Telephone calls to/from family members
2015,160102,2.263307,"Telephone calls to/from friends, neighbors, or acquaintances"
2015,160103,0.000145,Telephone calls to/from education services providers
2015,160104,0.022541,Telephone calls to/from salespeople
2015,160105,0.141611,Telephone calls to/from professional or personal care svcs providers
2015,160106,0.077300,Telephone calls to/from household services providers
2015,160107,0.014940,Telephone calls to/from paid child or adult care providers
2015,160108,0.028345,Telephone calls to/from government officials
2015,169989,1.378004,"Telephone calls, n.e.c."
2015,180101,1.038044,Travel related to personal care
2015,180280,2.727867,Travel related to household activities
2015,180381,3.794427,Travel related to caring for and helping hh children
2015,180382,1.153192,Travel related to caring for and helping hh adults
2015,180481,0.897115,Travel related to caring for and helping nonhh children
2015,180482,2.479629,Travel related to caring for and helping nonhh adults
2015,180499,0.011967,"Travel rel. to caring for & helping nonhh members, n.e.c."
2015,180501,15.937176,Travel related to working
2015,180502,0.025027,Travel related to work-related activities
2015,180589,0.333872,"Travel related to work, n.e.c."
2015,180601,1.485097,Travel related to taking class
2015,180682,0.457494,Travel related to education (except taking class)
2015,180699,0.005638,"Travel related to education, n.e.c."
2015,180701,3.287087,Travel related to grocery shopping
2015,180782,10.982917,Travel related to shopping (except grocery shopping)
2015,180801,0.014677,Travel related to using childcare services
2015,180802,0.377764,Travel related to using financial services and banking
2015,180803,0.014119,Travel related to using legal services
2015,180804,1.301406,Travel related to using medical services
2015,180805,0.304779,Travel related to using personal care services
2015,180806,0.075829,Travel related to using real estate services
2015,180807,0.071195,Travel related to using veterinary services
2015,180899,0.012281,"Travel rel. to using prof. & personal care services, n.e.c."
2015,180901,0.048839,Travel related to using household services
2015,180902,0.005842,Travel related to using home main./repair/decor./construction svcs
2015,180903,0.091632,Travel related to using pet services (not vet)
2015,180904,0.000337,Travel related to using lawn and garden services
2015,180905,0.288629,Travel related to using vehicle maintenance & repair services
2015,180999,0.005063,"Travel related to using household services, n.e.c."
2015,181002,0.044358,Travel related to civic obligations & participation
2015,181081,0.082317,Travel related to using government services
2015,181101,6.761209,Travel related to eating and drinking
2015,181201,5.319577,Travel related to socializing and communicating
